Venda 62408,0f1751c8-8581-11ee-b67d-3b2619c7aa2a,{0f1cc9dc-8581-11ee-b67f-6f018100d139},240.40,243.6500000000000000,238.8000000000000000,1
Venda 829,0f79c534-aef2-11ee-a41b-1f91dde5f305,{1baf2a96-b05b-11ee-8044-436453c6aa05},451.50,451.7200000000000000,455.2200000000000000,1
"Venda 3956, Venda 3889, Venda 3333, Venda 3646, Venda 3168, Venda 2877, Venda 3752, Venda 3049, Venda 3545",10d1d5c0-b0b4-11ee-b1ab-9b9e46e501c5,"{6c0d7af0-b1ba-11ee-a2f7-ef9b4bb29936,6c0e45fc-b1ba-11ee-a2f8-5f6fad68a6e1,6c0efc72-b1ba-11ee-a2f9-9fefe836077f,6c0f9f6a-b1ba-11ee-a2fa-ef689da0b26e,6c10762e-b1ba-11ee-a2fb-9be6768acedf,6c11419e-b1ba-11ee-a2fc-b3dd62e023b7,6c11f5ee-b1ba-11ee-a2fd-0333acadc1b5,6c12ab06-b1ba-11ee-a2fe-136bcc149c42,6c138d96-b1ba-11ee-a2ff-db69c4d2a842}",15048.18,15200.200000000000,1689.3000000000000000,9
Venda 1,11cad5a0-99ab-11ee-8dd8-9727a74984c0,{11ceb40e-99ab-11ee-8dda-57f2740c0bf1},678.91,655.0300000000000000,658.5300000000000000,1
Venda 254,11cc8ba4-9ef9-11ee-a090-8f6a7d79faf9,{33ed9e14-b068-11ee-ba9e-9bf9023dd7f3},1998.50,2002.0500000000000000,2003.5500000000000000,1
Venda 1644,12aaaa70-afa6-11ee-a05a-533bf4f416cf,{3ffbaeb8-b062-11ee-b9c8-4fe816b36abe},796.71,1196.7100000000000000,1599.0000000000000000,1
Venda 14451,138be246-a3f4-11ee-ba93-8f71d4e35372,{72305c76-b06c-11ee-a231-17ccb81cc56f},926.85,1396.5200000000000000,1868.6900000000000000,1
Venda 66390,14ced04e-baf8-11ee-888f-a75f8535d4a5,{14d6ddca-baf8-11ee-8891-73ea15443d69},243.21,245.8600000000000000,238.8000000000000000,1
"Venda 3972, Venda 3882",1541253c-bc64-11ee-9317-2704628cd33c,"{4902d4dc-bc65-11ee-947f-07fb818e3d2f,4903589e-bc65-11ee-9480-cf7f6c2aa2f3}",237.50,237.5100000000000000,120.0000000000000000,2
Venda 623,157692d8-a6d6-11ee-911d-bf47d3a847f0,{dc891e6c-b05a-11ee-99b9-93ace1880838},1173.51,1175.8600000000000000,1182.3500000000000000,1
Venda 2086,15da78e2-9a3e-11ee-907c-bf12f58c4963,{06bfcc90-b06e-11ee-b5a6-0f33d3a6f3fe},328.50,328.6200000000000000,330.1200000000000000,1
Venda 1331,1860cf5a-aa5e-11ee-92e0-7bdc9c0ec7a4,{65542e7c-b064-11ee-bb74-bb6e33b048f9},760.95,800.5600000000000000,842.6700000000000000,1
Venda 60468,194f59a8-af00-11ee-aad6-2bbfe11fb5a6,{701beac0-b064-11ee-9ac9-7766d58c94e0},1959.30,1923.1800000000000000,1805.8300000000000000,1
Venda 1990,198aaac4-9f7b-11ee-8b80-734c409febad,{99b8fe36-afce-11ee-ac10-2734a28d922d},305.67,300.2000000000000000,273.6100000000000000,1
Venda 22412,19a60e16-ab8a-11ee-985b-937e0f739e43,{f09cbaee-b05f-11ee-9440-8bc2369970bf},357.00,357.4000000000000000,359.4000000000000000,1
Venda 17159,19b6dfaa-99b7-11ee-89dd-778867b68f3f,{19bc0fc0-99b7-11ee-89df-137e1ae0446e},481.50,479.0000000000000000,481.5000000000000000,1
Venda 626,1a2e5826-a4b3-11ee-8f5a-0b938193129f,{ca141106-b064-11ee-9315-636b57c08e2d},1496.50,1500.0000000000000000,1503.5000000000000000,1
Venda 4663,1a4d10b4-8ebe-11ee-a830-a3c51b0f3f5e,{1a534704-8ebe-11ee-a832-270798e1846c},1051.26,1044.7700000000000000,1057.7500000000000000,1
Venda 5901,1a70ffa0-9e64-11ee-a904-e7466e841248,{dd572576-b061-11ee-9086-67419e37d332},481.15,481.3500000000000000,475.2000000000000000,1
Venda 59,1c0ee294-aa46-11ee-b0eb-63a9aa394684,{1454065c-b062-11ee-b64c-13d0d9cce98a},382.18,382.6400000000000000,378.4600000000000000,1
Venda 202003343,1ccd1f3a-b3eb-11ee-b3d6-57d314ec8b1d,{1cd7b486-b3eb-11ee-b3d8-7b53cee4196e},1343.34,1370.1800000000000000,1420.0000000000000000,1
Venda 3780,1cfc7c4c-a4c5-11ee-9cc0-ff7da5eab451,{0b96749a-b05e-11ee-9382-03c906e93ef0},484.24,416.2400000000000000,351.7400000000000000,1
Venda 57701,1d87549a-afcc-11ee-8d4d-a34848a4ca7a,{ad41c35e-afcc-11ee-bd17-b3bd8be5f787},161.15,158.0000000000000000,157.5000000000000000,1
Venda 9376,20b0d084-8965-11ee-b99a-4389ca37d415,{20b85d72-8965-11ee-b99c-eba301d19cf9},85.50,76.5000000000000000,80.0000000000000000,1
Venda 5952,21584aac-856a-11ee-8d40-97ba341afc93,{4bfb4f9c-b06d-11ee-921b-1731c0a74286},2866.50,2867.6900000000000000,2871.1900000000000000,1
Venda 14208,21a914c4-abc5-11ee-ba3c-bff1fd355eed,{dfc1ce54-b059-11ee-80e4-637b7499d59a},-500.50,446.5000000000000000,1397.0000000000000000,1
Venda 1000003544,21f25eac-8d31-11ee-ab53-0bd78131860e,{d3cb0a68-b06b-11ee-b1d0-4f38f2862136},1276.50,1281.0300000000000000,1284.5300000000000000,1
"Venda 12019, Venda 21100, Venda 21102, Venda 21103, Venda 21096, Venda 21097, Venda 21098",22e9aee4-9f3a-11ee-ad26-47899214f04e,"{bc3fe5f0-b389-11ee-b2fd-9b83cf301d88,bc4088f2-b389-11ee-b2fe-432ac12e1fe0,bc411682-b389-11ee-b2ff-7f2da30762cb,bc41854a-b389-11ee-b300-4ba9affc6294,bc41f6ba-b389-11ee-b301-b7e8c3717a16,bc425eb6-b389-11ee-b302-a7f21774b10e,bc42b4c4-b389-11ee-b303-6fef1daafcbd}",2313.22,2290.3100000000000000,226.4285714285714286,7
Venda 4472,22ef1cc4-a87e-11ee-a8ae-5bee1c60f887,{a51c64dc-b06b-11ee-be85-cf80992906ae},1076.50,1080.0000000000000000,1083.5000000000000000,1
"Baixa, Certificados e Honorários em Atraso",24070522-af09-11ee-b971-d7867989235f,{1eb6151e-affd-11ee-a4c0-9b55ef469f52},248.35,243.6000000000000000,237.6700000000000000,1
"Venda 6162, Venda 5993, Venda 5993, Venda 5905",240eb972-babf-11ee-bc04-4b76698e4b24,"{5f3b8aec-bbf1-11ee-a0ce-171b16863236,5f3c6ba6-bbf1-11ee-a0cf-6bd5cea17147,5f3d4242-bbf1-11ee-a0d0-a37ea0eaa4a0,5f3dd14e-bbf1-11ee-a0d1-8bfa40141eb2}",4611.49,4611.5000000000000000,1122.6000000000000000,4
Venda 5701,249c682e-afbd-11ee-88e7-07ccf5461cff,{b2b0aa3a-afef-11ee-a417-4f14646fe001},589.23,577.9900000000000000,562.0000000000000000,1
Venda 151,24a57f82-aefe-11ee-bb62-4ba9949fa4c0,{06648118-b065-11ee-af11-439076aad5bb},1467.78,1439.8000000000000000,1399.0000000000000000,1
Venda 343,2508ce54-afbf-11ee-8fe7-eb9731464f9b,{8c091d00-b05c-11ee-8e40-7307d64519ca},-1738.20,2761.8000000000000000,7265.3000000000000000,1
"Venda 74326498, Venda, Venda, Venda",25435598-b180-11ee-a26a-bb0df9ec5845,"{044856ba-b40d-11ee-a422-efc570738d46,0448e558-b40d-11ee-a423-5b8fc379bd45,0449400c-b40d-11ee-a424-bb9c133ac471,04498468-b40d-11ee-a425-bfa47edc36be}",1663.16,1663.1800000000000000,416.6700000000000000,4
Venda 1015,25999050-8dfb-11ee-9628-bfc62e66c79f,{c1ceddce-b068-11ee-aabb-cbc4034bd77f},413.49,713.4900000000000000,1000.0000000000000000,1
Venda 12268,27315c1e-790f-11ee-8de0-7705cc3cd633,{b495129a-b068-11ee-985e-9fd469c3f6f7},902.78,504.7800000000000000,100.0000000000000000,1
Venda 2729,27ce48f4-a5af-11ee-9cb4-9f59da245634,{27d6876c-a5af-11ee-9cb6-b7f450e7b4a6},702.67,723.5400000000000000,727.0400000000000000,1
Venda 456,27fde334-a59b-11ee-8a24-039f8ba9cb69,{284e3d8e-b068-11ee-a9ac-4fda77e02d6e},260.34,240.3400000000000000,200.0000000000000000,1
Venda 30685,282b610c-937f-11ee-acd7-cf767b07bf68,{283062ce-937f-11ee-acd9-93309cb3858d},328.84,328.8300000000000000,332.3300000000000000,1
Venda 26096820,2835c002-af22-11ee-9eb3-fb81ffadcc6a,{843935a4-b05e-11ee-a752-3f96cbff8739},217.97,208.1500000000000000,201.8300000000000000,1
"Venda 587, Venda 588, Venda 589, Venda 590, Venda 591, Venda 580, Venda 581, Venda 582, Venda 583, Venda 584, Venda 585, Venda 586",29262d8c-ac37-11ee-8c2d-7fa1d2d3267c,"{162f43ca-b5d9-11ee-a974-03956e64c8f0,1630085a-b5d9-11ee-a975-07b6c9c8e263,163076be-b5d9-11ee-a976-439e4b379ac5,1630e608-b5d9-11ee-a977-7f466adf7b93,16315fc0-b5d9-11ee-a978-1751cbdef54c,1631e92c-b5d9-11ee-a979-0f47cb0f2f97,16324e9e-b5d9-11ee-a97a-6f719431413f,1632c900-b5d9-11ee-a97b-db99c67a3f4a,1633602c-b5d9-11ee-a97c-a7911d95afae,1633d296-b5d9-11ee-a97d-a791cc7835fe,16344302-b5d9-11ee-a97e-abde81429884,1634ade2-b5d9-11ee-a97f-b72d6949796d}",315.84,329.0100000000000000,27.5000000000000000,12
Venda 13584,294e0c96-baf4-11ee-b596-c7c2a9c218c7,{29583054-baf4-11ee-b598-9f3d40337241},166.05,169.6000000000000000,165.0000000000000000,1
"Venda 29253, Venda 24995, Venda 25624, Venda 26383, Venda 29887, Venda 32203",29775728-aa31-11ee-9c9e-73da134236e5,"{7c9d8f50-baf1-11ee-b1bd-637f5186732f,7c9decd4-baf1-11ee-b1be-1f4e746e8744,7c9e2974-baf1-11ee-b1bf-d35a9b2cdb40,7c9e5fb6-baf1-11ee-b1c0-c70e5e6f07de,7c9e8f18-baf1-11ee-b1c1-4b6e9dacaa21,7c9ebc36-baf1-11ee-b1c2-c3b020d5c3eb}",1053.61,1053.6200000000000000,165.8333333333333333,6
Venda 62734,29c0ae4e-9471-11ee-9756-938520db5381,{29c68922-9471-11ee-9758-c3ebcf568fe1},301.45,305.7000000000000000,299.0000000000000000,1
Venda 32,29fd0d28-aff4-11ee-9dd2-0711da2bc0d2,{fc0dbc98-b06e-11ee-8c3d-1f573be376ee},717.25,925.6800000000000000,1137.6100000000000000,1
Venda 8372,2aca9222-9e77-11ee-aad8-a35d05f1f793,{2ad13226-9e77-11ee-aada-0ba0da814641},809.96,806.4600000000000000,813.4600000000000000,1
Venda 529,2b58fd02-ae4c-11ee-9b1f-cf0e6fa5d24a,{a3b62e84-afe4-11ee-ace0-7bcf7cc3ca9d},2797.25,3547.2500000000000000,4299.7400000000000000,1
Venda 13883,2b930840-67ba-11ee-9bb0-afc4bdb3b342,{2b9eddf0-67ba-11ee-9bb2-efff1910e7b9},1338.66,1362.3200000000000000,1315.0000000000000000,1
Venda 5259,2b9b2f32-9b83-11ee-bf58-0b554e1888b5,{45da1a28-afc1-11ee-b122-e32cca18775d},46.60,96.5000000000000000,149.9000000000000000,1
"Venda 8741, Venda 9208",2baf36ae-b62b-11ee-bb9e-a7f2698c67f4,"{4d453d18-b6a3-11ee-9b28-a37d29521384,4d45fa14-b6a3-11ee-9b29-4b71b467f157}",169.00,169.0100000000000000,85.0000000000000000,2
Venda 7327,2c9152ec-aa31-11ee-a6d6-737073d3d10a,{fa19ce2a-b06b-11ee-a3d5-e395750f7a81},1238.60,1285.5500000000000000,1336.0000000000000000,1
Venda 4909,2ded1aa8-ac0d-11ee-a127-a7920e479544,{2df5847c-ac0d-11ee-a129-1f6aa0fa7158},154.18,161.9100000000000000,149.9500000000000000,1
Venda 59440,2ec66b9e-6768-11ee-bb65-0b188b8631c1,{2ecd3582-6768-11ee-bb67-5baeb915eed0},200.18,202.3500000000000000,199.0000000000000000,1
Venda 5628,2ed06a96-b708-11ee-9bc9-17f4da38a9f6,{2ed66126-b708-11ee-9bcb-8b900d56a2d1},124.87,127.3900000000000000,124.3500000000000000,1
Venda 1017,2ef8ae40-8dfd-11ee-adb6-d33ef6ccc023,{0151d726-b064-11ee-a06c-7b12eebdacf6},308.58,508.5800000000000000,700.0000000000000000,1
"Venda 1935, Venda 1936, Venda 1934",2f4f2102-b9ff-11ee-be77-7bacc939d0ac,"{309fec12-ba90-11ee-8dac-6f768ee9241e,30a057b0-ba90-11ee-8dad-8b06275a9e3b,30a0af8a-ba90-11ee-8dae-9b157fa59d29}",1126.29,1126.2800000000000000,375.9900000000000000,3
Venda 657,2fc0b702-a71e-11ee-ac96-dfdfcda2342e,{efd41976-b06a-11ee-a80a-cfec4de36a3a},7072.18,5354.1800000000000000,3639.6800000000000000,1
Venda 7269,2fe558e2-afd3-11ee-9656-473f17683a5f,{5e37f2e6-b05e-11ee-a699-7f180da247e3},1634.78,1604.4600000000000000,1516.0000000000000000,1
Venda 1238,30573a96-b3ea-11ee-ae53-c7bf2ab3a12d,{30605806-b3ea-11ee-ae55-2fb3e930c5a3},69.06,70.6200000000000000,70.0000000000000000,1
VILLA COFFEE CAFETERIA LTDA FILIAL,3185efd0-a5bb-11ee-be2b-2ba3dd0d1d32,{3188c674-a5bb-11ee-be2d-4f375129f208},178.40,178.0000000000000000,181.5000000000000000,1
Venda 62614,31b9b138-897a-11ee-bbeb-cf0b8934b742,{31bedf46-897a-11ee-bbed-f79dae49182a},321.29,324.5400000000000000,318.9000000000000000,1
Venda 4724,31e8e1c6-8ebe-11ee-aed5-b3b91da840a2,{31ee09ee-8ebe-11ee-aed7-97bf3e012cc2},653.51,647.0200000000000000,660.0000000000000000,1
Venda 660,3209293e-a720-11ee-a657-efa3a15695dd,{6123116a-b06e-11ee-bdc2-27856652a82d},10722.05,7708.0500000000000000,4697.5500000000000000,1
Venda 1285,3319a72c-baf3-11ee-95e3-bfd05accc5e0,{3322c604-baf3-11ee-95e5-fbffcb60076f},2095.28,2197.0600000000000000,1996.0000000000000000,1
Venda 45,33b40466-aff9-11ee-b488-330a9048871d,{0437bf60-b06d-11ee-8861-133ea4b21612},634.00,634.1200000000000000,635.1200000000000000,1
"Venda 7897, Venda 8178, Venda 7210",33da0070-b14e-11ee-a1a4-af9dfe404f72,"{7801cf46-b40d-11ee-acba-db20cca444b0,78023e2c-b40d-11ee-acbb-b336e2868635,780284e0-b40d-11ee-acbc-33e39c5e0953}",251.46,254.0100000000000000,85.0000000000000000,3
Venda 30685,35afc7dc-937f-11ee-b799-87090218dfd9,{35b2cc16-937f-11ee-b79b-e31af8df21ba},328.83,328.8400000000000000,332.3400000000000000,1
Venda 794,3699a026-ae5c-11ee-999a-7f43ef9c4ac2,{77a722a0-b05f-11ee-af91-cf1906ef3bdf},774.50,774.9700000000000000,778.4700000000000000,1
Venda 62890,392a8aa2-8581-11ee-a7fc-6707e4e63eac,{39308222-8581-11ee-a7fe-77aec6b3559e},240.40,243.6500000000000000,238.8000000000000000,1
Venda 7045,3b6fef5e-b57a-11ee-8bf8-07df1ede009e,{3b7773be-b57a-11ee-8bfa-eb126961b19e},79.14,80.7800000000000000,80.0000000000000000,1
Venda 20043,3c607afe-bc7e-11ee-b6c0-efc6295b085a,{3c688640-bc7e-11ee-b6c2-f3db311cc856},973.76,1005.5200000000000000,945.0000000000000000,1
Venda 64115,3e711dfc-a5b9-11ee-8e53-6ffe1c25cbc6,{3e7a179a-a5b9-11ee-8e55-4fbcf28d7f02},240.33,243.5800000000000000,238.8000000000000000,1
Venda 65680,3ef93cd8-baf8-11ee-b911-2badda3ebe21,{3eff3b06-baf8-11ee-b913-2f116afca4f6},183.46,185.4600000000000000,180.0000000000000000,1
Venda 65852,3f5f9f6c-b6fe-11ee-aa4d-f3fd55050e44,{3f681af2-b6fe-11ee-aa4f-db5e2c238af8},223.40,225.8900000000000000,218.9000000000000000,1
Venda 18337,3fd6e338-993a-11ee-a2e7-bb382874b029,{fe630420-b065-11ee-9d1a-837809c73256},-451.90,601.4000000000000000,1658.2000000000000000,1
Venda 79,415dd04e-aa70-11ee-b536-e77f8666bfc7,{41657d4e-aa70-11ee-b538-17c2e4a17719},2444.59,2498.7800000000000000,2393.9000000000000000,1
Venda 26096820,41ecc6ee-af22-11ee-a281-936d0c70edad,{5baca2cc-b060-11ee-b17c-3fe9c932ddb1},209.77,204.0500000000000000,201.8300000000000000,1
Venda 2919,4282a468-ac05-11ee-9bc2-731a307af2bf,{9c50cf64-b06b-11ee-b810-13b9bc244406},1256.50,1257.4100000000000000,1260.9100000000000000,1
Venda 1895,42b491b4-99bb-11ee-b91f-db7a1676dce1,{4c24acc0-b063-11ee-ac83-b3fe331648a1},4597.50,4601.5000000000000000,4604.0000000000000000,1
Venda 9410,4304f91e-950c-11ee-ab71-cf1f38d6174d,{daf7c20a-b060-11ee-8b88-677717036822},819.50,819.7500000000000000,823.2500000000000000,1
Venda 1721,43c7fdaa-a79b-11ee-9154-83603f66f46d,{78d63f8a-b06e-11ee-828c-7b3bc29fc30b},318.50,318.7000000000000000,322.2000000000000000,1
Venda 6170,477df138-a3eb-11ee-b235-efe653571feb,{69d3a58c-b063-11ee-a329-1bcf9aac219b},2536.50,2540.5000000000000000,2544.0000000000000000,1
Venda 66675,479b967a-b566-11ee-af25-d36a66b51b54,{47a41cd2-b566-11ee-af27-cb3cdba01ed8},119.79,121.0700000000000000,119.5000000000000000,1
CONTEMPLADO - AA0420 - CONTRATO 0273 - VENCIMENTO ANTERIOR 10/12/2023,480c9526-afaf-11ee-b4a3-473697017a03,{75e84ade-b064-11ee-aeb0-df9e50b6acb1},198.16,194.3100000000000000,192.9700000000000000,1
Venda 269,4848d4b0-a964-11ee-ae0c-0fe473db7f5a,{6f51e490-afc5-11ee-8fb5-539efebd7d7a},1514.52,1514.6200000000000000,1520.1000000000000000,1
Venda 2148,4855058e-a57f-11ee-8991-efa287ec07fe,{3ea83860-b062-11ee-9236-5ff3c9f53422},2307.50,2309.2800000000000000,2311.7800000000000000,1
Venda 5777,48b5edcc-6f51-11ee-978c-9bd46850dd28,{98ce9806-b05e-11ee-b42c-d37ca365f2c4},1276.50,1277.2500000000000000,1280.7500000000000000,1
Venda 3019,4a3e1fd0-9863-11ee-8cee-1739e5b89bcf,{aa355c28-b06e-11ee-8d37-4fc0cfece649},2646.50,2647.5000000000000000,2651.0000000000000000,1
Venda 2095,4a9b3578-afb8-11ee-bdeb-2b386bef8993,{5dca4ff2-afbe-11ee-b612-07080c844696},346.72,320.0100000000000000,244.9000000000000000,1
"Venda 2021133, Venda 2021133, Venda 2021133",4b5298be-b53d-11ee-aad8-9f079e9fdb58,"{dd9c89b0-b73a-11ee-86b7-2f6dc6e52662,dd9d7d98-b73a-11ee-86b8-af05179dfa8d,dd9db6fa-b73a-11ee-86b9-e727acf82ad1}",7268.40,7341.8200000000000000,2448.4400000000000000,3
Venda 15396,4b68b244-a709-11ee-8f6e-23ed9b8cd0e9,{934f9ea8-b062-11ee-986b-ab3642447d27},428.47,461.4500000000000000,497.9300000000000000,1
Venda 12032,4b6eeea6-a73c-11ee-b6d5-6fddba5d80c1,{989d5d1e-b05d-11ee-92d8-6b06428e76a0},169.95,170.2300000000000000,170.2800000000000000,1
Venda 2196,4d7dc30c-99ae-11ee-aa8e-679d43c6c0dc,{45b4c51c-b060-11ee-9613-3bbf3917cd1b},1966.50,1970.5000000000000000,1974.0000000000000000,1
Venda 62191,4e0a60c4-99e9-11ee-abe9-c3dbbd1bac6f,{4e117b16-99e9-11ee-abeb-178246fa2120},206.43,207.4300000000000000,200.0000000000000000,1
Venda 5098,4e11037c-afc2-11ee-bbca-3f058256362e,{1c3ba5c4-b066-11ee-ac20-13e3e07fd7bd},502.17,492.2100000000000000,480.6000000000000000,1
FATURA UC 6/4192269-1,4e3e01d2-a5af-11ee-bb07-d78366f974de,{442d367a-b06a-11ee-8fce-63fb03e1c7c1},1047.60,1049.3300000000000000,1041.7400000000000000,1
Venda 685,4ebc30fa-9e86-11ee-9a26-079158372c98,{5ad5ce88-b064-11ee-8587-3306bcebcb39},3746.50,3750.5000000000000000,3754.0000000000000000,1
Venda 4448,4eca1ac8-8a34-11ee-b420-a3cb9622dd78,{4ed42770-8a34-11ee-b422-2b4e480598bc},99.00,96.5000000000000000,99.0000000000000000,1
Venda 62118,4fe2f8cc-897a-11ee-92d7-cbec3079ed16,{4fe76bbe-897a-11ee-92d9-232a92904cea},321.29,324.5400000000000000,318.9000000000000000,1
Venda 28053,50176df0-b70b-11ee-9f74-db92fdd23607,{501d99fa-b70b-11ee-9f76-3b2fef4b7ad8},1285.28,1310.9100000000000000,1260.6400000000000000,1
Venda 4528,508ef0fc-afbb-11ee-8c11-d3d59d9c499b,{5095e25e-afbb-11ee-8c13-9353eec2d7c0},234.57,241.6400000000000000,231.0000000000000000,1
Venda 5476,50aa01fe-afbf-11ee-a2c8-9f4d79fbac96,{57eb5328-b069-11ee-9d9f-a3a99097c259},2372.65,2327.3900000000000000,2263.0000000000000000,1
Venda 8468,513bf3d2-ac01-11ee-87e8-eb0202433e79,{dbb89902-b066-11ee-8805-1f9217f71ed7},160.50,160.6500000000000000,164.1500000000000000,1
"Venda 16564, Venda 16263, Venda 17189, Venda 16875",535cc20e-abe3-11ee-b1aa-2fdd340aa826,"{6d6a08b6-acae-11ee-b0a6-2bc8094b95be,6d6aef9c-acae-11ee-b0a7-477b7113b3fb,6d6b9488-acae-11ee-b0a8-2bec068401a6,6d6c3dc0-acae-11ee-b0a9-ffd5bf0656e2}",2242.24,2242.2300000000000000,550.0000000000000000,4
Venda 1289,539bcfbc-ab25-11ee-9351-2f4cd4699263,{72d070d6-afe9-11ee-bc27-077998f9d112},1288.50,1288.6700000000000000,1320.0000000000000000,1
